state,city,zipcode
Somogy,Latrany,8681
Somogy,Visz,8681
Somogy,Somogytur,8683
Somogy,Somogybabod,8684
Somogy,Gamas,8685
Somogy,Balatonboglar,8691
Somogy,Gyugy,8692
Somogy,Szolosgyorok,8692
Somogy,Kisbereny,8693
Somogy,Lengyeltoti,8693
Somogy,Hacs,8694
Somogy,Buzsak,8695
Somogy,Taska,8696
Somogy,oreglak,8697
Somogy,Pamuk,8698
Somogy,Somogyvar,8698
Somogy,Somogyvamos,8699
Somogy,Csomend,8700
Somogy,Marcali,8700
Somogy,Somogyszentpal,8705
Somogy,Nikla,8706
Somogy,Libickozma,8707
Somogy,Pusztakovacsi,8707
Somogy,Somogyfajsz,8708
Somogy,Marcali,8709
Somogy,Balatonszentgyorgy,8710
Somogy,Vors,8711
Somogy,Balatonujlak,8712
Somogy,Kethely,8713
Somogy,Keleviz,8714
Somogy,Marcali,8714
Somogy,Gadany,8716
Somogy,Hosszuviz,8716
Somogy,Mesztegnyo,8716
Somogy,Nemeskisfalud,8717
Somogy,Szenyer,8717
Somogy,Tapsony,8718
Somogy,Bohonye,8719
Somogy,Vese,8721
Somogy,Nemesded,8722
Somogy,Varaszlo,8723
Somogy,Inke,8724
Somogy,Iharosbereny,8725
Somogy,Iharos,8726
Somogy,Somogycsicso,8726
Somogy,Poganyszentpeter,8728
Somogy,Hollad,8731
Somogy,Tikos,8731
Somogy,Fonyed,8732
Somogy,Savoly,8732
Somogy,Szegerdo,8732
Somogy,Somogysamson,8733
Somogy,Somogyzsitfa,8734
Somogy,Csakany,8735
Somogy,Szokedencs,8736
Somogy,Somogysimonyi,8737
Somogy,Nemesvid,8738
Somogy,Nagyszakacsi,8739
Somogy,Csurgo,8840
Somogy,Csurgonagymarton,8840
Somogy,Szenta,8849
Somogy,Gyekenyes,8851
Somogy,Zakany,8852
Somogy,Zakanyfalu,8853
Somogy,ortilos,8854
Somogy,Porrog,8858
Somogy,Porrogszentkiraly,8858
Somogy,Porrogszentpal,8858
Somogy,Somogybukkosd,8858
Szabolcs-Szatmar-Bereg,Bokony,4231
Szabolcs-Szatmar-Bereg,Gesztered,4232
Szabolcs-Szatmar-Bereg,Balkany,4233
Szabolcs-Szatmar-Bereg,Szakoly,4234
Szabolcs-Szatmar-Bereg,Biri,4235
Szabolcs-Szatmar-Bereg,ujfeherto,4244
Szabolcs-Szatmar-Bereg,erpatak,4245
Szabolcs-Szatmar-Bereg,Nyiregyhaza,4246
Szabolcs-Szatmar-Bereg,Peneszlek,4267
Szabolcs-Szatmar-Bereg,Nyirbator,4300
Szabolcs-Szatmar-Bereg,Nyirgyulaj,4311
Szabolcs-Szatmar-Bereg,Nagykallo,4320
Szabolcs-Szatmar-Bereg,Kallosemjen,4324
Szabolcs-Szatmar-Bereg,Kisleta,4325
Szabolcs-Szatmar-Bereg,Mariapocs,4326
Szabolcs-Szatmar-Bereg,Pocspetri,4327
Szabolcs-Szatmar-Bereg,Nyircsaszari,4331
Szabolcs-Szatmar-Bereg,Nyirderzs,4332
Szabolcs-Szatmar-Bereg,Nyirkata,4333
Szabolcs-Szatmar-Bereg,Hodasz,4334
Szabolcs-Szatmar-Bereg,Kantorjanosi,4335
Szabolcs-Szatmar-Bereg,or,4336
Szabolcs-Szatmar-Bereg,Jarmi,4337
Szabolcs-Szatmar-Bereg,Papos,4338
Szabolcs-Szatmar-Bereg,Nyirvasvari,4341
Szabolcs-Szatmar-Bereg,Terem,4342
Szabolcs-Szatmar-Bereg,Batorliget,4343
Szabolcs-Szatmar-Bereg,Vallaj,4351
Szabolcs-Szatmar-Bereg,Merk,4352
Szabolcs-Szatmar-Bereg,Tiborszallas,4353
Szabolcs-Szatmar-Bereg,Fabianhaza,4354
Szabolcs-Szatmar-Bereg,Nagyecsed,4355
Szabolcs-Szatmar-Bereg,Nyircsaholy,4356
Szabolcs-Szatmar-Bereg,Nyirbogat,4361
Szabolcs-Szatmar-Bereg,Nyirgelse,4362
Szabolcs-Szatmar-Bereg,Nyirmihalydi,4363
Szabolcs-Szatmar-Bereg,Nyirlugos,4371
Szabolcs-Szatmar-Bereg,Nyirbeltek,4372
Szabolcs-Szatmar-Bereg,omboly,4373
Szabolcs-Szatmar-Bereg,Encsencs,4374
Szabolcs-Szatmar-Bereg,Piricse,4375
Szabolcs-Szatmar-Bereg,Nyirpilis,4376
Szabolcs-Szatmar-Bereg,Nyiregyhaza,4400
Szabolcs-Szatmar-Bereg,Nyiregyhaza,4405
Szabolcs-Szatmar-Bereg,Nyiregyhaza,4431
Szabolcs-Szatmar-Bereg,Nyiregyhaza,4432
Szabolcs-Szatmar-Bereg,Nyiregyhaza,4433
Szabolcs-Szatmar-Bereg,Kalmanhaza,4434
Szabolcs-Szatmar-Bereg,Tiszavasvari,4440
Szabolcs-Szatmar-Bereg,Szorgalmatos,4441
Szabolcs-Szatmar-Bereg,Nagycserkesz,4445
Szabolcs-Szatmar-Bereg,Tiszaeszlar,4446
Szabolcs-Szatmar-Bereg,Tiszalok,4447
Szabolcs-Szatmar-Bereg,Tiszalok,4450
Szabolcs-Szatmar-Bereg,Tiszadada,4455
Szabolcs-Szatmar-Bereg,Tiszadob,4456
Szabolcs-Szatmar-Bereg,Nyirtelek,4461
Szabolcs-Szatmar-Bereg,Tiszanagyfalu,4463
Szabolcs-Szatmar-Bereg,Tiszaeszlar,4464
Szabolcs-Szatmar-Bereg,Rakamaz,4465
Szabolcs-Szatmar-Bereg,Timar,4466
Szabolcs-Szatmar-Bereg,Szabolcs,4467
Szabolcs-Szatmar-Bereg,Balsa,4468
Szabolcs-Szatmar-Bereg,Gavavencsello,4471
Szabolcs-Szatmar-Bereg,Gavavencsello,4472
Szabolcs-Szatmar-Bereg,Tiszabercel,4474
Szabolcs-Szatmar-Bereg,Paszab,4475
Szabolcs-Szatmar-Bereg,Nyiregyhaza,4481
Szabolcs-Szatmar-Bereg,Kotaj,4482
Szabolcs-Szatmar-Bereg,Buj,4483
Szabolcs-Szatmar-Bereg,Ibrany,4484
Szabolcs-Szatmar-Bereg,Nagyhalasz,4485
Szabolcs-Szatmar-Bereg,Tiszatelek,4486
Szabolcs-Szatmar-Bereg,Tiszatelek,4487
Szabolcs-Szatmar-Bereg,Beszterec,4488
Szabolcs-Szatmar-Bereg,ujdombrad,4491
Szabolcs-Szatmar-Bereg,Dombrad,4492
Szabolcs-Szatmar-Bereg,Tiszakanyar,4493
Szabolcs-Szatmar-Bereg,Kekcse,4494
Szabolcs-Szatmar-Bereg,Doge,4495
Szabolcs-Szatmar-Bereg,Szabolcsveresmart,4496
Szabolcs-Szatmar-Bereg,Kemecse,4501
Szabolcs-Szatmar-Bereg,Vasmegyer,4502
Szabolcs-Szatmar-Bereg,Tiszarad,4503
Szabolcs-Szatmar-Bereg,Nyirbogdany,4511
Szabolcs-Szatmar-Bereg,Kek,4515
Szabolcs-Szatmar-Bereg,Demecser,4516
Szabolcs-Szatmar-Bereg,Gegeny,4517
Szabolcs-Szatmar-Bereg,Berkesz,4521
Szabolcs-Szatmar-Bereg,Nyirtass,4522
Szabolcs-Szatmar-Bereg,Patroha,4523
Szabolcs-Szatmar-Bereg,Ajak,4524
Szabolcs-Szatmar-Bereg,Retkozberencs,4525
Szabolcs-Szatmar-Bereg,Nyirpazony,4531
Szabolcs-Szatmar-Bereg,Nyirtura,4532
Szabolcs-Szatmar-Bereg,Senyo,4533
Szabolcs-Szatmar-Bereg,Szekely,4534
Szabolcs-Szatmar-Bereg,Nyiribrony,4535
Szabolcs-Szatmar-Bereg,Ramocsahaza,4536
Szabolcs-Szatmar-Bereg,Nyirkercs,4537
Szabolcs-Szatmar-Bereg,Nyirjako,4541
Szabolcs-Szatmar-Bereg,Petnehaza,4542
Szabolcs-Szatmar-Bereg,Laskod,4543
Szabolcs-Szatmar-Bereg,Nyirkarasz,4544
Szabolcs-Szatmar-Bereg,Gyulahaza,4545
Szabolcs-Szatmar-Bereg,Anarcs,4546
Szabolcs-Szatmar-Bereg,Szabolcsbaka,4547
Szabolcs-Szatmar-Bereg,Nyiregyhaza,4551
Szabolcs-Szatmar-Bereg,Napkor,4552
Szabolcs-Szatmar-Bereg,Apagy,4553
Szabolcs-Szatmar-Bereg,Nyirtet,4554
Szabolcs-Szatmar-Bereg,Levelek,4555
Szabolcs-Szatmar-Bereg,Magy,4556
Szabolcs-Szatmar-Bereg,Besenyod,4557
Szabolcs-Szatmar-Bereg,ofeherto,4558
Szabolcs-Szatmar-Bereg,Baktaloranthaza,4561
Szabolcs-Szatmar-Bereg,Vaja,4562
Szabolcs-Szatmar-Bereg,Rohod,4563
Szabolcs-Szatmar-Bereg,Nyirmada,4564
Szabolcs-Szatmar-Bereg,Pusztadobos,4565
Szabolcs-Szatmar-Bereg,Ilk,4566
Szabolcs-Szatmar-Bereg,Gemzse,4567
Szabolcs-Szatmar-Bereg,Kisvarda,4600
Szabolcs-Szatmar-Bereg,Jeke,4611
Szabolcs-Szatmar-Bereg,Fenyeslitke,4621
Szabolcs-Szatmar-Bereg,Komoro,4622
Szabolcs-Szatmar-Bereg,Tuzser,4623
Szabolcs-Szatmar-Bereg,Tiszabezded,4624
Szabolcs-Szatmar-Bereg,Gyorocske,4625
Szabolcs-Szatmar-Bereg,Zahony,4625
Szabolcs-Szatmar-Bereg,Zsurk,4627
Szabolcs-Szatmar-Bereg,Tiszaszentmarton,4628
Szabolcs-Szatmar-Bereg,Pap,4631
Szabolcs-Szatmar-Bereg,Nyirlovo,4632
Szabolcs-Szatmar-Bereg,Lovopetri,4633
Szabolcs-Szatmar-Bereg,Aranyosapati,4634
Szabolcs-Szatmar-Bereg,ujkenez,4635
Szabolcs-Szatmar-Bereg,Mezoladany,4641
Szabolcs-Szatmar-Bereg,Tornyospalca,4642
Szabolcs-Szatmar-Bereg,Benk,4643
Szabolcs-Szatmar-Bereg,Mandok,4644
Szabolcs-Szatmar-Bereg,Tiszamogyoros,4645
Szabolcs-Szatmar-Bereg,Eperjeske,4646
Szabolcs-Szatmar-Bereg,Mateszalka,4700
Szabolcs-Szatmar-Bereg,Szamosker,4721
Szabolcs-Szatmar-Bereg,Nyirmeggyes,4722
Szabolcs-Szatmar-Bereg,Tunyogmatolcs,4731
Szabolcs-Szatmar-Bereg,Cegenydanyad,4732
Szabolcs-Szatmar-Bereg,Gyugye,4733
Szabolcs-Szatmar-Bereg,Szamosujlak,4734
Szabolcs-Szatmar-Bereg,Hermanszeg,4735
Szabolcs-Szatmar-Bereg,Szamossalyi,4735
Szabolcs-Szatmar-Bereg,Darno,4737
Szabolcs-Szatmar-Bereg,Kisnameny,4737
Szabolcs-Szatmar-Bereg,Jankmajtis,4741
Szabolcs-Szatmar-Bereg,Csegold,4742
Szabolcs-Szatmar-Bereg,Csengersima,4743
Szabolcs-Szatmar-Bereg,Szamosbecs,4745
Szabolcs-Szatmar-Bereg,Szamostatarfalva,4746
Szabolcs-Szatmar-Bereg,Kocsord,4751
Szabolcs-Szatmar-Bereg,Gyortelek,4752
Szabolcs-Szatmar-Bereg,Fulposdaroc,4754
Szabolcs-Szatmar-Bereg,Geberjen,4754
Szabolcs-Szatmar-Bereg,okoritofulpos,4755
Szabolcs-Szatmar-Bereg,Rapolt,4756
Szabolcs-Szatmar-Bereg,Porcsalma,4761
Szabolcs-Szatmar-Bereg,Tyukod,4762
Szabolcs-Szatmar-Bereg,Ura,4763
Szabolcs-Szatmar-Bereg,Csengerujfalu,4764
Szabolcs-Szatmar-Bereg,Csenger,4765
Szabolcs-Szatmar-Bereg,Komlodtotfalu,4765
Szabolcs-Szatmar-Bereg,Patyod,4766
Szabolcs-Szatmar-Bereg,Szamosangyalos,4767
Szabolcs-Szatmar-Bereg,Vasarosnameny,4800
Szabolcs-Szatmar-Bereg,Vasarosnameny,4803
Szabolcs-Szatmar-Bereg,Vasarosnameny,4804
Szabolcs-Szatmar-Bereg,Kisvarsany,4811
Szabolcs-Szatmar-Bereg,Nagyvarsany,4812
Szabolcs-Szatmar-Bereg,Gyure,4813
Szabolcs-Szatmar-Bereg,opalyi,4821
Szabolcs-Szatmar-Bereg,Nyirparasznya,4822
Szabolcs-Szatmar-Bereg,Nagydobos,4823
Szabolcs-Szatmar-Bereg,Szamosszeg,4824
Szabolcs-Szatmar-Bereg,Olcsva,4826
Szabolcs-Szatmar-Bereg,Tiszaszalka,4831
Szabolcs-Szatmar-Bereg,Tiszavid,4832
Szabolcs-Szatmar-Bereg,Tiszaadony,4833
Szabolcs-Szatmar-Bereg,Tiszakerecseny,4834
Szabolcs-Szatmar-Bereg,Matyus,4835
Szabolcs-Szatmar-Bereg,Lonya,4836
Szabolcs-Szatmar-Bereg,Jand,4841
Szabolcs-Szatmar-Bereg,Gulacs,4842
Szabolcs-Szatmar-Bereg,Hetefejercse,4843
Szabolcs-Szatmar-Bereg,Csaroda,4844
Szabolcs-Szatmar-Bereg,Takos,4845
Szabolcs-Szatmar-Bereg,Fehergyarmat,4900
Szabolcs-Szatmar-Bereg,Nabrad,4911
Szabolcs-Szatmar-Bereg,Kersemjen,4912
Szabolcs-Szatmar-Bereg,Panyola,4913
Szabolcs-Szatmar-Bereg,Olcsvaapati,4914
Szabolcs-Szatmar-Bereg,Kisar,4921
Szabolcs-Szatmar-Bereg,Tivadar,4921
Szabolcs-Szatmar-Bereg,Nagyar,4922
Szabolcs-Szatmar-Bereg,Tarpa,4931
Szabolcs-Szatmar-Bereg,Marokpapi,4932
Szabolcs-Szatmar-Bereg,Beregsurany,4933
Szabolcs-Szatmar-Bereg,Beregdaroc,4934
Szabolcs-Szatmar-Bereg,Gelenes,4935
Szabolcs-Szatmar-Bereg,Vamosatya,4936
Szabolcs-Szatmar-Bereg,Barabas,4937
Szabolcs-Szatmar-Bereg,Penyige,4941
Szabolcs-Szatmar-Bereg,Mand,4942
Szabolcs-Szatmar-Bereg,Nemesborzova,4942
Szabolcs-Szatmar-Bereg,Komoro,4943
Szabolcs-Szatmar-Bereg,Turistvandi,4944
Szabolcs-Szatmar-Bereg,Szatmarcseke,4945
Szabolcs-Szatmar-Bereg,Tiszakorod,4946
Szabolcs-Szatmar-Bereg,Tiszacsecse,4947
Szabolcs-Szatmar-Bereg,Milota,4948
Szabolcs-Szatmar-Bereg,Tiszabecs,4951
Szabolcs-Szatmar-Bereg,Uszka,4952
Szabolcs-Szatmar-Bereg,Magosliget,4953
Szabolcs-Szatmar-Bereg,Sonkad,4954
Szabolcs-Szatmar-Bereg,Botpalad,4955
Szabolcs-Szatmar-Bereg,Kispalad,4956
Szabolcs-Szatmar-Bereg,Zsarolyan,4961
Szabolcs-Szatmar-Bereg,Nagyszekeres,4962
Szabolcs-Szatmar-Bereg,Kisszekeres,4963
Szabolcs-Szatmar-Bereg,Fulesd,4964
Szabolcs-Szatmar-Bereg,Kolcse,4965
Szabolcs-Szatmar-Bereg,Vamosoroszi,4966
Szabolcs-Szatmar-Bereg,Csaholc,4967
Szabolcs-Szatmar-Bereg,Turricse,4968
Szabolcs-Szatmar-Bereg,Tisztaberek,4969
Szabolcs-Szatmar-Bereg,Rozsaly,4971
Szabolcs-Szatmar-Bereg,Gacsaly,4972
Szabolcs-Szatmar-Bereg,Csaszlo,4973
Szabolcs-Szatmar-Bereg,Zajta,4974
Szabolcs-Szatmar-Bereg,Mehtelek,4975
Szabolcs-Szatmar-Bereg,Garbolc,4976
Szabolcs-Szatmar-Bereg,Kishodos,4977
Szabolcs-Szatmar-Bereg,Nagyhodos,4977
Tolna,Dunafoldvar,7020
Tolna,Bolcske,7025
Tolna,Madocsa,7026
Tolna,Paks,7027
Tolna,Paks,7030
Tolna,Pusztahencse,7038
Tolna,Nemetker,7039
Tolna,Palfa,7042
Tolna,Bikacs,7043
Tolna,Nagydorog,7044
Tolna,Gyorkony,7045
Tolna,Sarszentlorinc,7047
Tolna,Kajdacs,7051
Tolna,Kolesd,7052
Tolna,Tengelic,7054
Tolna,Szedres,7056
Tolna,Medina,7057
Tolna,Belecska,7061
Tolna,Keszohidegkut,7062
Tolna,Szarazd,7063
Tolna,Gyonk,7064
Tolna,Miszla,7065
Tolna,Udvari,7066
Tolna,Varsad,7067
Tolna,Kistormas,7068
Tolna,Szakadat,7071
Tolna,Diosbereny,7072
Tolna,Simontornya,7081
Tolna,Kisszekely,7082
Tolna,Tolnanemedi,7083
Tolna,Pincehely,7084
Tolna,Nagyszekely,7085
Tolna,Ozora,7086
Tolna,Furged,7087
Tolna,Tamasi,7090
Tolna,Pari,7091
Tolna,Nagykonyi,7092
Tolna,erteny,7093
Tolna,Koppanyszanto,7094
Tolna,Iregszemcse,7095
Tolna,ujireg,7095
Tolna,Nagyszokoly,7097
Tolna,Magyarkeszi,7098
Tolna,Felsonyek,7099
Tolna,Szekszard,7100
Tolna,Szalka,7121
Tolna,Kakasd,7122
Tolna,Tolna,7130
Tolna,Tolna,7131
Tolna,Bogyiszlo,7132
Tolna,Fadd,7133
Tolna,Gerjen,7134
Tolna,Dunaszentgyorgy,7135
Tolna,Facankert,7136
Tolna,Bataszek,7140
Tolna,Porboly,7142
Tolna,ocseny,7143
Tolna,Decs,7144
Tolna,Sarpilis,7145
Tolna,Vardomb,7146
Tolna,Alsonana,7147
Tolna,Alsonyek,7148
Tolna,Bata,7149
Tolna,Bonyhad,7150
Tolna,Bonyhadvarasd,7158
Tolna,Kisdorog,7159
Tolna,Ciko,7161
Tolna,Graboc,7162
Tolna,Mocseny,7163
Tolna,Bataapati,7164
Tolna,Moragy,7165
Tolna,Sioagard,7171
Tolna,Harc,7172
Tolna,Zomba,7173
Tolna,Kety,7174
Tolna,Felsonana,7175
Tolna,Murga,7176
Tolna,Tevel,7181
Tolna,Zavod,7182
Tolna,Kisvejke,7183
Tolna,Lengyel,7184
Tolna,Mucsfa,7185
Tolna,Aparhant,7186
Tolna,Nagyvejke,7186
Tolna,Bonyhad,7187
Tolna,Hogyesz,7191
Tolna,Szakaly,7192
Tolna,Regoly,7193
Tolna,Kalazno,7194
Tolna,Mucsi,7195
Tolna,Dombovar,7200
Tolna,Dalmand,7211
Tolna,Kocsola,7212
Tolna,Szakcs,7213
Tolna,Lapafo,7214
Tolna,Varong,7214
Tolna,Nak,7215
Tolna,Duzs,7224
Tolna,Csibrak,7225
Tolna,Kurd,7226
Tolna,Gyulaj,7227
Tolna,Dobrokoz,7228
Tolna,Kapospula,7251
Tolna,Attala,7252
Tolna,Csikostottos,7341
Tolna,Gyore,7352
Tolna,Izmeny,7353
Tolna,Varalja,7354
Tolna,Nagymanyok,7355
Tolna,Kismanyok,7356
Tolna,Jagonak,7357
Tolna,Kaposszekcso,7361
Tolna,Gerenyes,7362
Tolna,Tarros,7362
Tolna,Vasarosdombo,7362
Vas County,Celldomolk,9500
Vas County,Kemenesmihalyfa,9511
Vas County,Ostffyasszonyfa,9512
Vas County,Csonge,9513
Vas County,Kenyeri,9514
Vas County,Papoc,9515
Vas County,Vonock,9516
Vas County,Kemenessomjen,9517
Vas County,Kemenesszentmarton,9521
Vas County,Kemenesmagasi,9522
Vas County,Szergeny,9523
Vas County,Mersevat,9531
Vas County,Celldomolk,9541
Vas County,Boba,9542
Vas County,Nemeskocs,9542
Vas County,Kemenespalfa,9544
Vas County,Janoshaza,9545
Vas County,Karako,9547
Vas County,Nemeskeresztur,9548
Vas County,Keled,9549
Vas County,Mesteri,9551
Vas County,Vasarosmiske,9552
Vas County,Kemeneskapolna,9553
Vas County,Kocsk,9553
Vas County,Borgata,9554
Vas County,Egyhazashetye,9554
Vas County,Kissomlyo,9555
Vas County,Duka,9556
Vas County,Nagysimonyi,9561
Vas County,Tokorcs,9561
Vas County,Sarvar,9600
Vas County,Sarvar,9608
Vas County,Sarvar,9609
Vas County,Csenye,9611
Vas County,Bogot,9612
Vas County,Porpac,9612
Vas County,olbo,9621
Vas County,Szeleste,9622
Vas County,Repceszentgyorgy,9623
Vas County,Chernelhazadamonya,9624
Vas County,Bo,9625
Vas County,Gor,9625
Vas County,Hegyfalu,9631
Vas County,Sajtoskal,9632
Vas County,Simasag,9633
Vas County,Iklanbereny,9634
Vas County,Locs,9634
Vas County,Zsedeny,9635
Vas County,Posfa,9636
Vas County,Rabapaty,9641
Vas County,Jakfa,9643
Vas County,Uraiujfalu,9651
Vas County,Nick,9652
Vas County,Repcelak,9653
Vas County,Csanig,9654
Vas County,Vasegerszeg,9661
Vas County,Mesterhaza,9662
Vas County,Tompaladony,9662
Vas County,Nemesladony,9663
Vas County,Nagygeresd,9664
Vas County,Vamoscsalad,9665
Vas County,Sitke,9671
Vas County,Gerce,9672
Vas County,Kald,9673
Vas County,Vashosszufalu,9674
Vas County,Bogote,9675
Vas County,Hosszupereszteg,9676
Vas County,Sotony,9681
Vas County,Nyoger,9682
Vas County,Bejcgyertyanos,9683
Vas County,Egervolgy,9684
Vas County,Szemenye,9685
Vas County,Szombathely,9700
Vas County,Szombathely,9707
Vas County,Gencsapati,9721
Vas County,Perenye,9722
Vas County,Gyongyosfalu,9723
Vas County,Lukacshaza,9724
Vas County,Cak,9725
Vas County,Koszegdoroszlo,9725
Vas County,Koszegszerdahely,9725
Vas County,Velem,9726
Vas County,Bozsok,9727
Vas County,Koszeg,9730
Vas County,Horvatzsidany,9733
Vas County,Kiszsidany,9733
Vas County,olmod,9733
Vas County,Peresznye,9734
Vas County,Csepreg,9735
Vas County,Tormasliget,9736
Vas County,Buk,9737
Vas County,Tomord,9738
Vas County,Koszegpaty,9739
Vas County,Nemescso,9739
Vas County,Pusztacso,9739
Vas County,Buk,9740
Vas County,Vassurany,9741
Vas County,Salkoveskut,9742
Vas County,Sopte,9743
Vas County,Vasasszonyfa,9744
Vas County,Meszlen,9745
Vas County,Acsad,9746
Vas County,Vasszilvagy,9747
Vas County,Vat,9748
Vas County,Nemesbod,9749
Vas County,Vep,9751
Vas County,Bozzai,9752
Vas County,Kenez,9752
Vas County,Megyehid,9754
Vas County,Pecol,9754
Vas County,Ikervar,9756
Vas County,Meggyeskovacsi,9757
Vas County,Taplanszentkereszt,9761
Vas County,Tanakajd,9762
Vas County,Vasszecseny,9763
Vas County,Csempeszkopacs,9764
Vas County,Meggyeskovacsi,9764
Vas County,Rabatottos,9766
Vas County,Rum,9766
Vas County,Zsennye,9766
Vas County,Balogunyom,9771
Vas County,Kisunyom,9772
Vas County,Sorokpolany,9773
Vas County,Gyanogeregye,9774
Vas County,Sorkifalud,9774
Vas County,Sorkikapolna,9774
Vas County,Nemeskolta,9775
Vas County,Puspokmolnari,9776
Vas County,Rabahidveg,9777
Vas County,Egyhazashollos,9781
Vas County,Nemesrempehollos,9782
Vas County,Egyhazasradoc,9783
Vas County,Harasztifalu,9784
Vas County,Nagykolked,9784
Vas County,Radockolked,9784
Vas County,Se,9789
Vas County,Dozmat,9791
Vas County,Torony,9791
Vas County,Bucsu,9792
Vas County,Narda,9793
Vas County,Felsocsatar,9794
Vas County,Vaskeresztes,9795
Vas County,Horvatlovo,9796
Vas County,Pornoapati,9796
Vas County,Narai,9797
Vas County,Jak,9798
Vas County,Szentpeterfa,9799
Vas County,Vasvar,9800
Vas County,Andrasfa,9811
Vas County,Telekes,9812
Vas County,Gersekarat,9813
Vas County,Sarfimizdo,9813
Vas County,Halasto,9814
Vas County,Gyorvar,9821
Vas County,Hegyhatszentpeter,9821
Vas County,Pacsony,9823
Vas County,Olaszfa,9824
Vas County,Oszko,9825
Vas County,Petomihalyfa,9826
Vas County,Berbaltavar,9831
Vas County,Nagytilaj,9832
Vas County,Csehi,9833
Vas County,Csehimindszent,9834
Vas County,Mikosszeplak,9835
Vas County,Csipkerek,9836
Vas County,Kam,9841
Vas County,Alsoujlak,9842
Vas County,Kormend,9900
Vas County,Kormend,9909
Vas County,Magyarnadalja,9909
Vas County,Magyarszecsod,9912
Vas County,Molnaszecsod,9912
Vas County,Doroske,9913
Vas County,Nagymizdo,9913
Vas County,Szarvaskend,9913
Vas County,Doborhegy,9914
Vas County,Hegyhathodasz,9915
Vas County,Hegyhatsal,9915
Vas County,Katafa,9915
Vas County,Nadasd,9915
Vas County,Daraboshegy,9917
Vas County,Halogy,9917
Vas County,Felsomarac,9918
Vas County,Csakanydoroszlo,9919
Vas County,Vasalja,9921
Vas County,Pinkamindszent,9922
Vas County,Kemestarodfa,9923
Vas County,Hegyhatszentmarton,9931
Vas County,Ivanc,9931
Vas County,Viszak,9932
Vas County,orimagyarosd,9933
Vas County,Felsojanosfa,9934
Vas County,Hegyhatszentjakab,9934
Vas County,Szaknyer,9934
Vas County,Szoce,9935
Vas County,Kisrakos,9936
Vas County,Pankasz,9937
Vas County,Nagyrakos,9938
Vas County,Szatta,9938
Vas County,Ispank,9941
Vas County,oriszentpeter,9941
Vas County,Szalafo,9942
Vas County,Kondorfa,9943
Vas County,Bajansenye,9944
Vas County,Kerkaskapolna,9944
Vas County,Kercaszomor,9945
Vas County,Magyarszombatfa,9946
Vas County,Velemer,9946
Vas County,Ratot,9951
Vas County,Gasztony,9952
Vas County,Nemesmedves,9953
Vas County,Vasszentmihaly,9953
Vas County,Ronok,9954
Vas County,Szentgotthard,9955
Vas County,Rabagyarmat,9961
Vas County,Csorotnek,9962
Vas County,Magyarlak,9962
Vas County,Szentgotthard,9970
Vas County,Szentgotthard,9981
Vas County,Apatistvanfalva,9982
Vas County,Ketvolgy,9982
Vas County,Orfalu,9982
Vas County,Alsoszolnok,9983
Vas County,Szakonyfalu,9983
Vas County,Felsoszolnok,9985
Veszprem,Varpalota,8100
Veszprem,Petfurdo,8105
Veszprem,Tes,8109
Veszprem,osi,8161
Veszprem,Kungos,8162
Veszprem,Csajag,8163
Veszprem,Balatonfokajar,8164
Veszprem,Balatonvilagos,8171
Veszprem,Balatonakarattya,8172
Veszprem,Balatonkenese,8174
Veszprem,Balatonfuzfo,8175
Veszprem,Berhida,8181
Veszprem,Berhida,8182
Veszprem,Papkeszi,8183
Veszprem,Balatonfuzfo,8184
Veszprem,osku,8191
Veszprem,Hajmasker,8192
Veszprem,Soly,8193
Veszprem,Vilonya,8194
Veszprem,Kiralyszentistvan,8195
Veszprem,Liter,8196
Veszprem,Veszprem,8200
Veszprem,Balatonalmadi,8220
Veszprem,Szentkiralyszabadja,8225
Veszprem,Alsoors,8226
Veszprem,Felsoors,8227
Veszprem,Lovas,8228
Veszprem,Csopak,8229
Veszprem,Paloznak,8229
Veszprem,Balatonfured,8230
Veszprem,Balatonszolos,8233
Veszprem,Tihany,8237
Veszprem,Aszofo,8241
Veszprem,Balatonudvari,8242
Veszprem,orvenyes,8242
Veszprem,Balatonakali,8243
Veszprem,Dorgicse,8244
Veszprem,Pecsely,8245
Veszprem,Vaszoly,8245
Veszprem,Totvazsony,8246
Veszprem,Hidegkut,8247
Veszprem,Nemesvamos,8248
Veszprem,Veszpremfajsz,8248
Veszprem,Zanka,8251
Veszprem,Balatonszepezd,8252
Veszprem,Revfulop,8253
Veszprem,Kekkut,8254
Veszprem,Kovagoors,8254
Veszprem,Balatonrendes,8255
Veszprem,Kovagoors,8255
Veszprem,abrahamhegy,8256
Veszprem,Salfold,8256
Veszprem,Badacsonytomaj,8257
Veszprem,Badacsonytomaj,8258
Veszprem,Badacsonytomaj,8261
Veszprem,Badacsonytordemic,8263
Veszprem,Szigliget,8264
Veszprem,Hegymagas,8265
Veszprem,Mencshely,8271
Veszprem,Balatoncsicso,8272
Veszprem,obudavar,8272
Veszprem,Szentantalfa,8272
Veszprem,Szentjakabfa,8272
Veszprem,Tagyon,8272
Veszprem,Monoszlo,8273
Veszprem,Koveskal,8274
Veszprem,Balatonhenye,8275
Veszprem,Szentbekkalla,8281
Veszprem,Mindszentkalla,8282
Veszprem,Kaptalantoti,8283
Veszprem,Kisapati,8284
Veszprem,Nemesgulacs,8284
